frequency_hz,ensemble_average_psd_v2_per_hz
1.089676297604084709e+01,1.477392485863152639e-11
1.090009633883559914e+01,2.573717226667650476e-11
1.090342970163034941e+01,1.267260575788388753e-11
1.090676306442510146e+01,2.621239424920719454e-10
1.091009642721985173e+01,6.070565395272984767e-11
1.091342979001460201e+01,8.927636067799909948e-11
1.091676315280935405e+01,2.668733124547055552e-11
1.092009651560410433e+01,1.737591879047331429e-10
1.092342987839885460e+01,8.706215154089730776e-11
1.092676324119360665e+01,9.106396955928943771e-12
1.093009660398835692e+01,7.599950703898331847e-11
1.093342996678310897e+01,4.980736814953936520e-11
1.093676332957785924e+01,5.287486195981218228e-11
1.094009669237260951e+01,2.405933593973876476e-11
1.094343005516736156e+01,3.471705877397406663e-11
1.094676341796211183e+01,1.131833099164212718e-10
1.095009678075686388e+01,5.721646129605440651e-11
1.095343014355161415e+01,6.427942146985514945e-11
1.095676350634636442e+01,1.744986834269973667e-10
1.096009686914111647e+01,2.562852351219733019e-12
1.096343023193586674e+01,2.865818772430743886e-10
1.096676359473061702e+01,1.561460592181413875e-10
1.097009695752536906e+01,1.895578808635336819e-10
1.097343032032011934e+01,5.473436807368776849e-12
1.097676368311487138e+01,5.960611819049460699e-10
1.098009704590962166e+01,5.591025946936482501e-11
1.098343040870437193e+01,2.356580579838795881e-11
1.098676377149912398e+01,5.079956285898626370e-11
1.099009713429387425e+01,8.263094872703038660e-11
1.099343049708862452e+01,7.706721704677829264e-11
1.099676385988337657e+01,4.840454806128657801e-11
1.100009722267812684e+01,4.011612680765885197e-11
1.100343058547287889e+01,9.373941620788291155e-11
1.100676394826762916e+01,2.542814666436847909e-10
1.101009731106237943e+01,5.176487670746289938e-11
1.101343067385713148e+01,1.351654997885084421e-12
1.101676403665188175e+01,1.840342325899217903e-10
1.102009739944663380e+01,2.662562517015967150e-10
1.102343076224138407e+01,3.783260247900422058e-12
1.102676412503613435e+01,5.721499003678622145e-11
1.103009748783088639e+01,1.935381392829793177e-10
1.103343085062563667e+01,1.378196654410974246e-10
1.103676421342038694e+01,1.533098866619361476e-10
1.104009757621513899e+01,7.659488636228632256e-11
1.104343093900988926e+01,9.777966975512295468e-12
1.104676430180464131e+01,4.909776207058910481e-12
1.105009766459939158e+01,1.786493843536583153e-12
1.105343102739414185e+01,9.455644174621586552e-12
1.105676439018889390e+01,1.226254391267162419e-10
1.106009775298364417e+01,9.647435949401757476e-11
1.106343111577839444e+01,1.364904950216236838e-10
1.106676447857314649e+01,3.706281056998420982e-12
1.107009784136789676e+01,1.570001279419964381e-11
1.107343120416264881e+01,6.740461442114336735e-12
1.107676456695739908e+01,1.218063076270976275e-10
1.108009792975214935e+01,1.432142775718234687e-11
1.108343129254690140e+01,9.209371829883082516e-11
1.108676465534165168e+01,1.640757849051137503e-11
1.109009801813640195e+01,7.647445788081725515e-11
1.109343138093115400e+01,3.962854912109405790e-11
1.109676474372590427e+01,5.352268100544910042e-11
1.110009810652065632e+01,2.284964081784308264e-10
1.110343146931540659e+01,3.583510239891002801e-12
1.110676483211015686e+01,8.924897954328940942e-11
1.111009819490490891e+01,2.638983395959299603e-11
1.111343155769965918e+01,1.686908215286611753e-10
1.111676492049441123e+01,3.483731637368096879e-11
1.112009828328916150e+01,2.719918680970565537e-11
1.112343164608391177e+01,2.008871352718784969e-10
1.112676500887866382e+01,1.066717685531975765e-10
1.113009837167341409e+01,9.923973621032478521e-11
1.113343173446816436e+01,6.721877721194737678e-11
1.113676509726291641e+01,4.237315753054921641e-11
1.114009846005766668e+01,4.414318564767738443e-11
1.114343182285241873e+01,2.406669065684122719e-10
1.114676518564716901e+01,1.486180324341361812e-10
1.115009854844191928e+01,1.112298694269527325e-10
1.115343191123667133e+01,1.208644694273168625e-11
1.115676527403142160e+01,3.222765668167382255e-11
1.116009863682617187e+01,3.489806975507659726e-11
1.116343199962092392e+01,7.316304315573417739e-12
1.116676536241567419e+01,1.575967325852220417e-10
1.117009872521042624e+01,2.385507807657951555e-10
1.117343208800517651e+01,1.458024154642315569e-12
1.117676545079992678e+01,1.706398803291822376e-10
1.118009881359467883e+01,2.143035693239906820e-11
1.118343217638942910e+01,2.817448185627742720e-11
1.118676553918418115e+01,1.495137897858042295e-10
1.119009890197893142e+01,1.537763425326087810e-10
1.119343226477368169e+01,7.264316712080650378e-11
1.119676562756843374e+01,6.830008771185205861e-11
1.120009899036318401e+01,1.541319889422088323e-11
1.120343235315793429e+01,1.746417415947046752e-10
1.120676571595268634e+01,1.353425720151214041e-11
1.121009907874743661e+01,1.022957204235623525e-10
1.121343244154218866e+01,1.802998439118635963e-10
1.121676580433693893e+01,1.763949394380490780e-12
1.122009916713168920e+01,1.737239402229970059e-10
1.122343252992644125e+01,2.273808046281323868e-10
1.122676589272119152e+01,1.350173407959552217e-10
1.123009925551594179e+01,2.269351637888617290e-10
1.123343261831069384e+01,7.642512590464050461e-11
1.123676598110544411e+01,1.153664760692457636e-10
1.124009934390019616e+01,1.332152471755283554e-10
1.124343270669494643e+01,3.419936833832735808e-11
1.124676606948969670e+01,1.207299187931112636e-10
1.125009943228444875e+01,1.111217070092622480e-10
1.125343279507919902e+01,8.433949820968156828e-12
1.125676615787395107e+01,1.187142875539163751e-10
1.126009952066870135e+01,9.816390728224198681e-11
1.126343288346345162e+01,2.472574868284913276e-12
1.126676624625820367e+01,3.430532772754229863e-10
1.127009960905295394e+01,3.085210745289568350e-11
1.127343297184770421e+01,8.088158156786768250e-11
1.127676633464245626e+01,1.785460953357798828e-11
1.128009969743720653e+01,2.139073413025135445e-10
1.128343306023195858e+01,6.124812483646842712e-12
1.128676642302670885e+01,1.037553431982463762e-10
1.129009978582145912e+01,5.655230376576637409e-11
1.129343314861621117e+01,1.865414056929516942e-11
1.129676651141096144e+01,1.951159835339891991e-12
1.130009987420571171e+01,4.325440339084832078e-11
1.130343323700046376e+01,1.516936696997408635e-10
1.130676659979521403e+01,9.530505247841067844e-11
1.131009996258996608e+01,1.387545389119461961e-11
1.131343332538471635e+01,4.547758228883893064e-12
1.131676668817946663e+01,7.135555633426954673e-11
1.132010005097421868e+01,2.277880606013424053e-11
1.132343341376896895e+01,1.469241188053894706e-11
1.132676677656372100e+01,5.175694702528976707e-11
1.133010013935847127e+01,4.915538156013098442e-11
1.133343350215322154e+01,4.395767308278076235e-12
1.133676686494797359e+01,8.505615952154465360e-11
1.134010022774272386e+01,9.800569621436129951e-11
1.134343359053747413e+01,1.634215249730785065e-11
1.134676695333222618e+01,1.016632867063461054e-10
1.135010031612697645e+01,8.297887475067802853e-11
1.135343367892172850e+01,1.233179952218003449e-10
1.135676704171647877e+01,3.366721160516715616e-11
1.136010040451122904e+01,1.874060351825455725e-10
1.136343376730598109e+01,1.092366501942313983e-10
1.136676713010073136e+01,3.295783066442333175e-12
1.137010049289548164e+01,1.634388416999595652e-10
1.137343385569023368e+01,2.203855296102273440e-10
1.137676721848498396e+01,1.172995893703527614e-10
1.138010058127973601e+01,6.310424337488072932e-11
1.138343394407448628e+01,5.591660837548486056e-11
1.138676730686923655e+01,1.110448344625633121e-10
1.139010066966398860e+01,5.247220993467839706e-11
1.139343403245873887e+01,1.517342704212312566e-10
1.139676739525348914e+01,1.581174030667128136e-10
1.140010075804824119e+01,5.178617416945307105e-11
1.140343412084299146e+01,1.007862070574825866e-10
1.140676748363774351e+01,4.318576153083943309e-11
1.141010084643249378e+01,1.263780480659240119e-10
1.141343420922724405e+01,1.767301967969890922e-10
1.141676757202199610e+01,6.379656545591370327e-11
1.142010093481674637e+01,3.457180323675736389e-11
1.142343429761149842e+01,1.805667302370073716e-10
1.142676766040624869e+01,7.790972364446164395e-11
1.143010102320099897e+01,1.041005537367283322e-10
1.143343438599575101e+01,6.997914670507494901e-11
1.143676774879050129e+01,9.692460952501585603e-11
1.144010111158525156e+01,4.788434401006435881e-11
1.144343447438000361e+01,1.228413573569284996e-10
1.144676783717475388e+01,1.496572469955974836e-10
1.145010119996950593e+01,3.865960396068050885e-11
1.145343456276425620e+01,2.736051649231591796e-10
1.145676792555900647e+01,5.993945265152718962e-11
1.146010128835375852e+01,1.834517451505191444e-11
1.146343465114850879e+01,1.768909617455682607e-10
1.146676801394325906e+01,1.276603294551779273e-10
1.147010137673801111e+01,2.974643635474428808e-11
1.147343473953276138e+01,3.511979704816846841e-10
1.147676810232751343e+01,1.777494513844206413e-10
1.148010146512226370e+01,1.834847571153413106e-10
1.148343482791701398e+01,7.375903838390738515e-12
1.148676819071176602e+01,3.393927881768606992e-11
1.149010155350651630e+01,1.856046144725625633e-11
1.149343491630126834e+01,7.896425553403179574e-11
1.149676827909601862e+01,4.714534975981552942e-12
1.150010164189076889e+01,1.496626970806661326e-11
1.150343500468552094e+01,2.893756656384772033e-10
1.150676836748027121e+01,2.450493494928750530e-10
1.151010173027502148e+01,1.873297797743510645e-10
1.151343509306977353e+01,1.704727929438748491e-10
1.151676845586452380e+01,1.882028720332821650e-11
1.152010181865927585e+01,1.648925158321063921e-10
1.152343518145402612e+01,1.618421643543401755e-10
1.152676854424877639e+01,6.047622074222516645e-11
1.153010190704352844e+01,1.326439416950388592e-10
1.153343526983827871e+01,3.354191863064113240e-10
1.153676863263302899e+01,4.641375614877423115e-11
1.154010199542778103e+01,3.447275813900608704e-11
1.154343535822253131e+01,1.996594055802528510e-10
1.154676872101728335e+01,7.735683491143659922e-12
1.155010208381203363e+01,1.157055173747942017e-10
1.155343544660678390e+01,1.902663750047544925e-10
1.155676880940153595e+01,7.331957925833604798e-11
1.156010217219628622e+01,6.672696518151393949e-11
1.156343553499103827e+01,2.313521621561251210e-11
1.156676889778578854e+01,6.063707267092760341e-11
1.157010226058053881e+01,1.091752360988875497e-10
1.157343562337529086e+01,5.853153866154251547e-11
1.157676898617004113e+01,1.418128731382315588e-12
1.158010234896479140e+01,2.031667267521130849e-10
1.158343571175954345e+01,2.997472943303423073e-11
1.158676907455429372e+01,1.513332363376715368e-11
1.159010243734904577e+01,4.325454278813685926e-10
1.159343580014379604e+01,3.209113827168342694e-10
1.159676916293854632e+01,1.258423875579586459e-10
1.160010252573329836e+01,7.975114228154881829e-11
1.160343588852804864e+01,2.403941215872794462e-10
1.160676925132279891e+01,1.386091141202619854e-11
1.161010261411755096e+01,1.987942130801055033e-10
1.161343597691230123e+01,8.937269863842407532e-11
1.161676933970705328e+01,3.074939447806633012e-11
1.162010270250180355e+01,5.988595501748258883e-11
1.162343606529655382e+01,9.024835971049227393e-11
1.162676942809130587e+01,1.352053996218942409e-10
1.163010279088605614e+01,2.338977218491805836e-11
1.163343615368080641e+01,6.289090331101822220e-10
1.163676951647555846e+01,3.428082479450005542e-10
1.164010287927030873e+01,2.376830133179098607e-10
1.164343624206506078e+01,5.181109907221761570e-14
1.164676960485981105e+01,6.393314887397277276e-11
1.165010296765456133e+01,7.948090080788704394e-12
1.165343633044931337e+01,6.454901614142343128e-11
1.165676969324406365e+01,7.636464219147457870e-11
1.166010305603881569e+01,1.655901179973997485e-11
1.166343641883356597e+01,2.922792976800524130e-11
1.166676978162831624e+01,3.395743178079115574e-11
1.167010314442306829e+01,5.364554596419765638e-11
1.167343650721781856e+01,1.553033651959628030e-10
1.167676987001256883e+01,2.572510301033990470e-11
1.168010323280732088e+01,3.504882956770193632e-10
1.168343659560207115e+01,2.073916253359417119e-12
1.168676995839682320e+01,4.159383279806009293e-12
1.169010332119157347e+01,6.712210447628020162e-11
1.169343668398632374e+01,7.699464194095699971e-11
1.169677004678107579e+01,2.002413629790063401e-11
1.170010340957582606e+01,1.757130221649668070e-10
1.170343677237057634e+01,1.302284745342268020e-10
1.170677013516532838e+01,5.026095601991464350e-11
1.171010349796007866e+01,1.245812691176734733e-10
1.171343686075483070e+01,2.682173055531248324e-11
1.171677022354958098e+01,5.179775307808504285e-13
1.172010358634433125e+01,1.911625482042210442e-11
1.172343694913908330e+01,6.050732615203540939e-11
1.172677031193383357e+01,1.085094033830433985e-11
1.173010367472858562e+01,5.284604566967505359e-11
1.173343703752333589e+01,2.209076097814176649e-11
1.173677040031808616e+01,4.801589996522027128e-11
1.174010376311283821e+01,3.827815449145322890e-10
1.174343712590758848e+01,2.340420153619379503e-11
1.174677048870233875e+01,4.936451160488614110e-11
1.175010385149709080e+01,1.013700343649371209e-10
1.175343721429184107e+01,3.931027768003738519e-11
1.175677057708659312e+01,5.832892733611955715e-11
1.176010393988134339e+01,1.305695224725341788e-10
1.176343730267609367e+01,8.662485706762207283e-12
1.176677066547084571e+01,8.216583808497158604e-11
1.177010402826559599e+01,4.518012605732576294e-11
1.177343739106034626e+01,2.142650103096991893e-10
1.177677075385509831e+01,7.163584637151030097e-11
1.178010411664984858e+01,1.368633566789550214e-10
1.178343747944460063e+01,1.589507969534405292e-10
1.178677084223935090e+01,1.217081182489961485e-11
1.179010420503410117e+01,6.849352404208705885e-11
1.179343756782885322e+01,7.342725588108719499e-11
1.179677093062360349e+01,4.421160837552783528e-11
1.180010429341835554e+01,1.573865138761000955e-11
1.180343765621310581e+01,1.881037516267517216e-11
1.180677101900785608e+01,5.526038822742620995e-11
1.181010438180260813e+01,2.160519551858817886e-11
1.181343774459735840e+01,1.239879789880203111e-10
1.181677110739210868e+01,7.031937789786277896e-12
1.182010447018686072e+01,1.795851178881331890e-10
1.182343783298161100e+01,1.202257886044359758e-10
1.182677119577636304e+01,1.136213337700375975e-10
1.183010455857111332e+01,3.658557846978438150e-11
1.183343792136586359e+01,8.246007360209048827e-11
1.183677128416061564e+01,1.207275193483734694e-11
1.184010464695536591e+01,9.379485440092838508e-11
1.184343800975011618e+01,3.439479996079790948e-11
1.184677137254486823e+01,8.271194777006832526e-11
1.185010473533961850e+01,2.859467321647803032e-10
1.185343809813437055e+01,2.420557480764004468e-11
1.185677146092912082e+01,1.768489636448063816e-10
1.186010482372387109e+01,3.425898667306925434e-11
1.186343818651862314e+01,6.065484312615202536e-11
1.186677154931337341e+01,1.808066138322134606e-10
1.187010491210812546e+01,3.904934037133539108e-11
1.187343827490287573e+01,1.147406144468202986e-10
1.187677163769762601e+01,1.072992539375141330e-11
1.188010500049237805e+01,1.801432911200356595e-11
1.188343836328712833e+01,1.773977096078034139e-10
1.188677172608187860e+01,9.780652234281072782e-11
1.189010508887663065e+01,3.453963278388192734e-10
1.189343845167138092e+01,1.162890932950080909e-10
1.189677181446613297e+01,6.446769122704222394e-11
1.190010517726088324e+01,2.636862498932414751e-10
1.190343854005563351e+01,4.575253007503520483e-11
1.190677190285038556e+01,2.788404961213879977e-10
1.191010526564513583e+01,2.329963945459863302e-11
1.191343862843988610e+01,3.776167712021914674e-11
1.191677199123463815e+01,4.091178505463312794e-11
1.192010535402938842e+01,1.944123465632920328e-10
1.192343871682414047e+01,4.729165258542279557e-10
1.192677207961889074e+01,1.903265488153752729e-10
1.193010544241364101e+01,7.631896385982979674e-11
1.193343880520839306e+01,1.509594367331246440e-10
1.193677216800314334e+01,1.057743909096189329e-10
1.194010553079789361e+01,1.211836462196839323e-10
1.194343889359264566e+01,4.612707296033711310e-11
1.194677225638739593e+01,1.415095677582154887e-10
1.195010561918214798e+01,2.039416118448363449e-10
1.195343898197689825e+01,7.263248357902435198e-11
