time_s,ensemble_average_voltage_v
1.788884189080752662e+02,2.494345770941840179e+00
1.789184186429248484e+02,2.494311862521701340e+00
1.789484183777744306e+02,2.494297027587890625e+00
1.789784181126240128e+02,2.494350009494357590e+00
1.790084178474735950e+02,2.494396633572048660e+00
1.790384175823231772e+02,2.494267357720269196e+00
1.790684173171727593e+02,2.494280073377820983e+00
1.790984170520223415e+02,2.494333055284288392e+00
1.791284167868719237e+02,2.494288550482855804e+00
1.791584165217215059e+02,2.494316101074218750e+00
1.791884162565711165e+02,2.494313981797960267e+00
1.792184159914206987e+02,2.494277954101562500e+00
1.792484157262702809e+02,2.494294908311632142e+00
1.792784154611198630e+02,2.494434780544704910e+00
1.793084151959694452e+02,2.494352128770616517e+00
1.793384149308190274e+02,2.494358486599392410e+00
1.793684146656686096e+02,2.494311862521701340e+00
1.793984144005181918e+02,2.494318220350477233e+00
1.794284141353677740e+02,2.494328816731770981e+00
1.794584138702173561e+02,2.494402991400824554e+00
1.794884136050669383e+02,2.494326697455512054e+00
1.795184133399165489e+02,2.494322458902994644e+00
1.795484130747661311e+02,2.494227091471354019e+00
1.795784128096157133e+02,2.494335174560546875e+00
1.796084125444652955e+02,2.494356367323133483e+00
1.796384122793148777e+02,2.494407229953341965e+00
1.796684120141644598e+02,2.494377560085720535e+00
1.796984117490140420e+02,2.494328816731770981e+00
1.797284114838636242e+02,2.494305504692925446e+00
1.797584112187132064e+02,2.494343651665581696e+00
1.797884109535627886e+02,2.494286431206597321e+00
1.798184106884123992e+02,2.494318220350477233e+00
1.798484104232619814e+02,2.494305504692925446e+00
1.798784101581115635e+02,2.494381798638237946e+00
1.799084098929611457e+02,2.494292789035373215e+00
1.799384096278107279e+02,2.494339413113064285e+00
1.799684093626603101e+02,2.494335174560546875e+00
1.799984090975098923e+02,2.494277954101562500e+00
1.800284088323594744e+02,2.494263119167751785e+00
1.800584085672090566e+02,2.494303385416666519e+00
1.800884083020586388e+02,2.494390275743272767e+00
1.801184080369082494e+02,2.494322458902994644e+00
1.801484077717578316e+02,2.494350009494357590e+00
1.801784075066074138e+02,2.494235568576388840e+00
1.802084072414569960e+02,2.494360605875650894e+00
1.802384069763065781e+02,2.494237687852647767e+00
1.802684067111561603e+02,2.494322458902994644e+00
1.802984064460057425e+02,2.494292789035373215e+00
1.803284061808553247e+02,2.494366963704427231e+00
1.803584059157049069e+02,2.494341532389322769e+00
1.803884056505544891e+02,2.494254642062716965e+00
1.804184053854040997e+02,2.494299146864149108e+00
1.804484051202536818e+02,2.494326697455512054e+00
1.804784048551032640e+02,2.494371202256944642e+00
1.805084045899528462e+02,2.494335174560546875e+00
1.805384043248024284e+02,2.494288550482855804e+00
1.805684040596520106e+02,2.494307623969183929e+00
1.805984037945015928e+02,2.494356367323133483e+00
1.806284035293511749e+02,2.494341532389322769e+00
1.806584032642007571e+02,2.494303385416666519e+00
1.806884029990503393e+02,2.494303385416666519e+00
1.807184027338999499e+02,2.494341532389322769e+00
1.807484024687495321e+02,2.494381798638237946e+00
1.807784022035991143e+02,2.494333055284288392e+00
1.808084019384486965e+02,2.494366963704427231e+00
1.808384016732982786e+02,2.494333055284288392e+00
1.808684014081478608e+02,2.494282192654079910e+00
1.808984011429974430e+02,2.494254642062716965e+00
1.809284008778470252e+02,2.494324578179253571e+00
1.809584006126966074e+02,2.494330936008029465e+00
1.809884003475461896e+02,2.494350009494357590e+00
1.810184000823958002e+02,2.494330936008029465e+00
1.810483998172453823e+02,2.494366963704427231e+00
1.810783995520949645e+02,2.494307623969183929e+00
1.811083992869445467e+02,2.494275834825304017e+00
1.811383990217941289e+02,2.494263119167751785e+00
1.811683987566437111e+02,2.494333055284288392e+00
1.811983984914932932e+02,2.494335174560546875e+00
1.812283982263428754e+02,2.494316101074218750e+00
1.812583979611924576e+02,2.494328816731770981e+00
1.812883976960420398e+02,2.494284311930338394e+00
1.813183974308916504e+02,2.494375440809461608e+00
1.813483971657412326e+02,2.494318220350477233e+00
1.813783969005908148e+02,2.494322458902994644e+00
1.814083966354403969e+02,2.494246164957682144e+00
1.814383963702899791e+02,2.494267357720269196e+00
1.814683961051395613e+02,2.494337293836805358e+00
1.814983958399891435e+02,2.494386037190755356e+00
1.815283955748387257e+02,2.494273715549045090e+00
1.815583953096883079e+02,2.494354248046875000e+00
1.815883950445378900e+02,2.494335174560546875e+00
1.816183947793874722e+02,2.494297027587890625e+00
1.816483945142370828e+02,2.494311862521701340e+00
1.816783942490866650e+02,2.494347890218099106e+00
1.817083939839362472e+02,2.494282192654079910e+00
1.817383937187858294e+02,2.494316101074218750e+00
1.817683934536354116e+02,2.494369082980685715e+00
1.817983931884849937e+02,2.494345770941840179e+00
1.818283929233345759e+02,2.494316101074218750e+00
1.818583926581841581e+02,2.494366963704427231e+00
1.818883923930337403e+02,2.494371202256944642e+00
1.819183921278833225e+02,2.494244045681423660e+00
1.819483918627329331e+02,2.494316101074218750e+00
1.819783915975825153e+02,2.494392395019531250e+00
1.820083913324320974e+02,2.494273715549045090e+00
1.820383910672816796e+02,2.494350009494357590e+00
1.820683908021312618e+02,2.494286431206597321e+00
1.820983905369808440e+02,2.494307623969183929e+00
1.821283902718304262e+02,2.494388156467013840e+00
1.821583900066800084e+02,2.494275834825304017e+00
1.821883897415295905e+02,2.494345770941840179e+00
1.822183894763791727e+02,2.494275834825304017e+00
1.822483892112287833e+02,2.494324578179253571e+00
1.822783889460783655e+02,2.494320339626736160e+00
1.823083886809279477e+02,2.494354248046875000e+00
1.823383884157775299e+02,2.494254642062716965e+00
1.823683881506271121e+02,2.494277954101562500e+00
1.823983878854766942e+02,2.494333055284288392e+00
1.824283876203262764e+02,2.494326697455512054e+00
1.824583873551758586e+02,2.494324578179253571e+00
1.824883870900254408e+02,2.494369082980685715e+00
1.825183868248750230e+02,2.494352128770616517e+00
1.825483865597246336e+02,2.494347890218099106e+00
1.825783862945742158e+02,2.494343651665581696e+00
1.826083860294237979e+02,2.494322458902994644e+00
1.826383857642733801e+02,2.494318220350477233e+00
1.826683854991229623e+02,2.494311862521701340e+00
1.826983852339725445e+02,2.494313981797960267e+00
1.827283849688221267e+02,2.494320339626736160e+00
1.827583847036717088e+02,2.494358486599392410e+00
1.827883844385212910e+02,2.494398752848307144e+00
1.828183841733708732e+02,2.494364844428168304e+00
1.828483839082204838e+02,2.494341532389322769e+00
1.828783836430700660e+02,2.494347890218099106e+00
1.829083833779196482e+02,2.494301266140408035e+00
1.829383831127692304e+02,2.494341532389322769e+00
1.829683828476188125e+02,2.494294908311632142e+00
1.829983825824683947e+02,2.494282192654079910e+00
1.830283823173179769e+02,2.494341532389322769e+00
1.830583820521675591e+02,2.494358486599392410e+00
1.830883817870171413e+02,2.494343651665581696e+00
1.831183815218667235e+02,2.494324578179253571e+00
1.831483812567163341e+02,2.494267357720269196e+00
1.831783809915659162e+02,2.494326697455512054e+00
1.832083807264154984e+02,2.494292789035373215e+00
1.832383804612650806e+02,2.494350009494357590e+00
1.832683801961146628e+02,2.494299146864149108e+00
1.832983799309642450e+02,2.494318220350477233e+00
1.833283796658138272e+02,2.494337293836805358e+00
1.833583794006634093e+02,2.494383917914496429e+00
1.833883791355129915e+02,2.494347890218099106e+00
1.834183788703625737e+02,2.494339413113064285e+00
1.834483786052121559e+02,2.494398752848307144e+00
1.834783783400617665e+02,2.494358486599392410e+00
1.835083780749113487e+02,2.494328816731770981e+00
1.835383778097609309e+02,2.494307623969183929e+00
1.835683775446105130e+02,2.494345770941840179e+00
1.835983772794600952e+02,2.494375440809461608e+00
1.836283770143096774e+02,2.494337293836805358e+00
1.836583767491592596e+02,2.494394514295789733e+00
1.836883764840088418e+02,2.494381798638237946e+00
1.837183762188584240e+02,2.494417826334635269e+00
1.837483759537080061e+02,2.494324578179253571e+00
1.837783756885576167e+02,2.494311862521701340e+00
1.838083754234071989e+02,2.494371202256944642e+00
1.838383751582567811e+02,2.494305504692925446e+00
1.838683748931063633e+02,2.494286431206597321e+00
1.838983746279559455e+02,2.494369082980685715e+00
1.839283743628055277e+02,2.494330936008029465e+00
1.839583740976551098e+02,2.494358486599392410e+00
1.839883738325046920e+02,2.494337293836805358e+00
1.840183735673542742e+02,2.494375440809461608e+00
1.840483733022038564e+02,2.494333055284288392e+00
1.840783730370534670e+02,2.494373321533203125e+00
1.841083727719030492e+02,2.494316101074218750e+00
1.841383725067526314e+02,2.494318220350477233e+00
1.841683722416022135e+02,2.494364844428168304e+00
1.841983719764517957e+02,2.494356367323133483e+00
1.842283717113013779e+02,2.494341532389322769e+00
1.842583714461509601e+02,2.494330936008029465e+00
1.842883711810005423e+02,2.494301266140408035e+00
1.843183709158501244e+02,2.494318220350477233e+00
1.843483706506997066e+02,2.494311862521701340e+00
1.843783703855493172e+02,2.494316101074218750e+00
1.844083701203988994e+02,2.494299146864149108e+00
1.844383698552484816e+02,2.494322458902994644e+00
1.844683695900980638e+02,2.494280073377820983e+00
1.844983693249476460e+02,2.494282192654079910e+00
1.845283690597972281e+02,2.494316101074218750e+00
1.845583687946468103e+02,2.494339413113064285e+00
1.845883685294963925e+02,2.494275834825304017e+00
1.846183682643459747e+02,2.494280073377820983e+00
1.846483679991955569e+02,2.494239807128906250e+00
1.846783677340451675e+02,2.494309743245442856e+00
1.847083674688947497e+02,2.494316101074218750e+00
1.847383672037443318e+02,2.494260999891492858e+00
1.847683669385939140e+02,2.494307623969183929e+00
1.847983666734434962e+02,2.494318220350477233e+00
1.848283664082930784e+02,2.494356367323133483e+00
1.848583661431426606e+02,2.494303385416666519e+00
1.848883658779922428e+02,2.494360605875650894e+00
1.849183656128418249e+02,2.494320339626736160e+00
1.849483653476914071e+02,2.494316101074218750e+00
1.849783650825410177e+02,2.494405110677083481e+00
1.850083648173905999e+02,2.494328816731770981e+00
1.850383645522401821e+02,2.494356367323133483e+00
1.850683642870897643e+02,2.494392395019531250e+00
1.850983640219393465e+02,2.494290669759114731e+00
1.851283637567889286e+02,2.494360605875650894e+00
1.851583634916385108e+02,2.494341532389322769e+00
1.851883632264880930e+02,2.494415707058376785e+00
1.852183629613376752e+02,2.494324578179253571e+00
1.852483626961872574e+02,2.494282192654079910e+00
1.852783624310368680e+02,2.494362725151909821e+00
1.853083621658864502e+02,2.494297027587890625e+00
1.853383619007360323e+02,2.494292789035373215e+00
1.853683616355856145e+02,2.494286431206597321e+00
1.853983613704351967e+02,2.494326697455512054e+00
1.854283611052847789e+02,2.494292789035373215e+00
1.854583608401343611e+02,2.494313981797960267e+00
1.854883605749839433e+02,2.494411468505859375e+00
1.855183603098335254e+02,2.494405110677083481e+00
1.855483600446831076e+02,2.494275834825304017e+00
1.855783597795326898e+02,2.494305504692925446e+00
1.856083595143823004e+02,2.494263119167751785e+00
1.856383592492318826e+02,2.494366963704427231e+00
1.856683589840814648e+02,2.494292789035373215e+00
1.856983587189310470e+02,2.494333055284288392e+00
1.857283584537806291e+02,2.494311862521701340e+00
1.857583581886302113e+02,2.494381798638237946e+00
1.857883579234797935e+02,2.494390275743272767e+00
1.858183576583293757e+02,2.494309743245442856e+00
1.858483573931789579e+02,2.494394514295789733e+00
1.858783571280285400e+02,2.494356367323133483e+00
1.859083568628781507e+02,2.494369082980685715e+00
1.859383565977277328e+02,2.494369082980685715e+00
1.859683563325773150e+02,2.494373321533203125e+00
1.859983560674268972e+02,2.494345770941840179e+00
1.860283558022764794e+02,2.494381798638237946e+00
1.860583555371260616e+02,2.494392395019531250e+00
1.860883552719756437e+02,2.494360605875650894e+00
1.861183550068252259e+02,2.494292789035373215e+00
1.861483547416748081e+02,2.494313981797960267e+00
1.861783544765243903e+02,2.494301266140408035e+00
1.862083542113740009e+02,2.494284311930338394e+00
1.862383539462235831e+02,2.494373321533203125e+00
1.862683536810731653e+02,2.494322458902994644e+00
1.862983534159227474e+02,2.494277954101562500e+00
1.863283531507723296e+02,2.494309743245442856e+00
1.863583528856219118e+02,2.494313981797960267e+00
1.863883526204714940e+02,2.494258880615234375e+00
1.864183523553210762e+02,2.494235568576388840e+00
1.864483520901706584e+02,2.494269476996527679e+00
1.864783518250202405e+02,2.494356367323133483e+00
1.865083515598698511e+02,2.494318220350477233e+00
1.865383512947194333e+02,2.494297027587890625e+00
1.865683510295690155e+02,2.494333055284288392e+00
1.865983507644185977e+02,2.494305504692925446e+00
1.866283504992681799e+02,2.494379679361979019e+00
1.866583502341177621e+02,2.494309743245442856e+00
1.866883499689673442e+02,2.494415707058376785e+00
1.867183497038169264e+02,2.494318220350477233e+00
1.867483494386665086e+02,2.494358486599392410e+00
1.867783491735160908e+02,2.494301266140408035e+00
1.868083489083657014e+02,2.494311862521701340e+00
1.868383486432152836e+02,2.494311862521701340e+00
1.868683483780648658e+02,2.494322458902994644e+00
1.868983481129144479e+02,2.494337293836805358e+00
1.869283478477640301e+02,2.494277954101562500e+00
1.869583475826136123e+02,2.494339413113064285e+00
1.869883473174631945e+02,2.494305504692925446e+00
1.870183470523127767e+02,2.494328816731770981e+00
1.870483467871623589e+02,2.494282192654079910e+00
1.870783465220119410e+02,2.494273715549045090e+00
1.871083462568615516e+02,2.494335174560546875e+00
1.871383459917111338e+02,2.494316101074218750e+00
1.871683457265607160e+02,2.494364844428168304e+00
1.871983454614102982e+02,2.494311862521701340e+00
1.872283451962598804e+02,2.494360605875650894e+00
1.872583449311094626e+02,2.494350009494357590e+00
1.872883446659590447e+02,2.494335174560546875e+00
1.873183444008086269e+02,2.494297027587890625e+00
1.873483441356582091e+02,2.494345770941840179e+00
1.873783438705077913e+02,2.494337293836805358e+00
1.874083436053574019e+02,2.494356367323133483e+00
1.874383433402069841e+02,2.494345770941840179e+00
1.874683430750565662e+02,2.494360605875650894e+00
1.874983428099061484e+02,2.494366963704427231e+00
1.875283425447557306e+02,2.494360605875650894e+00
1.875583422796053128e+02,2.494309743245442856e+00
1.875883420144548950e+02,2.494411468505859375e+00
1.876183417493044772e+02,2.494320339626736160e+00
1.876483414841540593e+02,2.494343651665581696e+00
1.876783412190036415e+02,2.494335174560546875e+00
1.877083409538532237e+02,2.494297027587890625e+00
1.877383406887028343e+02,2.494356367323133483e+00
1.877683404235524165e+02,2.494237687852647767e+00
1.877983401584019987e+02,2.494328816731770981e+00
1.878283398932515809e+02,2.494350009494357590e+00
1.878583396281011630e+02,2.494294908311632142e+00
1.878883393629507452e+02,2.494350009494357590e+00
1.879183390978003274e+02,2.494339413113064285e+00
1.879483388326499096e+02,2.494282192654079910e+00
1.879783385674994918e+02,2.494301266140408035e+00
1.880083383023490740e+02,2.494339413113064285e+00
1.880383380371986846e+02,2.494369082980685715e+00
1.880683377720482667e+02,2.494307623969183929e+00
1.880983375068978489e+02,2.494322458902994644e+00
1.881283372417474311e+02,2.494299146864149108e+00
1.881583369765970133e+02,2.494311862521701340e+00
1.881883367114465955e+02,2.494347890218099106e+00
1.882183364462961777e+02,2.494248284233941071e+00
1.882483361811457598e+02,2.494324578179253571e+00
1.882783359159953420e+02,2.494322458902994644e+00
1.883083356508449242e+02,2.494352128770616517e+00
1.883383353856945348e+02,2.494345770941840179e+00
1.883683351205441170e+02,2.494280073377820983e+00
1.883983348553936992e+02,2.494358486599392410e+00
